学号,知识点id,分数
203406010614,75,100
203409010318,75,100
213401010106,75,100
213401040108,75,0
213401050132,75,0
213401050217,75,0
213401050227,75,100
213401050230,75,100
213412010226,75,100
213428030211,75,100
213428040133,75,0
213428040214,75,100
223401010101,75,100
223401010102,75,0
223401010103,75,0
223401010104,75,100
223401010105,75,100
223401010106,75,0
223401010107,75,100
223401010108,75,100
223401010109,75,0
223401010110,75,0
223401010112,75,0
223401010113,75,100
223401010114,75,100
223401010115,75,0
223401010116,75,0
223401010117,75,0
223401010118,75,100
223401010119,75,100
223401010120,75,0
223401010121,75,100
223401010122,75,0
223401010123,75,0
223401010124,75,100
223401010125,75,100
223401010126,75,0
223401010127,75,100
223401010128,75,0
223401010129,75,0
223401010130,75,0
223401010131,75,0
223401010132,75,0
223401010133,75,0
223401010134,75,0
223401010136,75,0
223401010137,75,100
223401010138,75,0
223401010140,75,0
223401010201,75,0
223401010202,75,100
223401010203,75,100
223401010204,75,0
223401010205,75,100
223401010206,75,100
223401010207,75,0
223401010208,75,0
223401010209,75,0
223401010210,75,100
223401010211,75,100
223401010212,75,0
223401010214,75,100
223401010215,75,0
223401010216,75,0
223401010217,75,0
223401010218,75,100
223401010219,75,0
223401010220,75,0
223401010221,75,0
223401010222,75,100
223401010223,75,100
223401010224,75,100
223401010225,75,100
223401010226,75,0
223401010227,75,0
223401010228,75,0
223401010229,75,100
223401010230,75,100
223401010231,75,0
223401010232,75,100
223401010233,75,0
223401010234,75,0
223401010235,75,0
223401010236,75,100
223401010237,75,0
223401010238,75,100
223401010301,75,100
223401010302,75,100
223401010303,75,100
223401010304,75,100
223401010305,75,100
223401010306,75,100
223401010307,75,100
223401010308,75,100
223401010310,75,100
223401010311,75,100
223401010312,75,100
223401010313,75,100
223401010314,75,100
223401010315,75,100
223401010316,75,100
223401010317,75,0
223401010318,75,0
223401010319,75,0
223401010320,75,100
223401010321,75,0
223401010322,75,0
223401010323,75,100
223401010324,75,100
223401010325,75,0
223401010326,75,0
223401010327,75,100
223401010328,75,100
223401010329,75,0
223401010330,75,100
223401010331,75,0
223401010332,75,100
223401010334,75,0
223401010335,75,100
223401010401,75,100
223401010402,75,100
223401010403,75,100
223401010404,75,100
223401010405,75,100
223401010406,75,0
223401010407,75,100
223401010408,75,100
223401010409,75,100
223401010410,75,100
223401010411,75,100
223401010412,75,100
223401010413,75,100
223401010414,75,0
223401010415,75,0
223401010416,75,0
223401010417,75,100
223401010418,75,100
223401010419,75,100
223401010420,75,100
223401010421,75,100
223401010422,75,0
223401010423,75,100
223401010424,75,100
223401010425,75,100
223401010426,75,100
223401010427,75,0
223401010428,75,100
223401010429,75,0
223401010430,75,100
223401010431,75,0
223401010432,75,0
223401010433,75,100
223401010434,75,0
223401010435,75,0
223401040101,75,100
223401040102,75,100
223401040103,75,0
223401040104,75,100
223401040105,75,100
223401040106,75,100
223401040107,75,0
223401040108,75,100
223401040109,75,0
223401040110,75,0
223401040111,75,100
223401040112,75,0
223401040113,75,0
223401040114,75,0
223401040115,75,100
223401040116,75,0
223401040117,75,0
223401040118,75,100
223401040119,75,0
223401040120,75,100
223401040121,75,100
223401040122,75,100
223401040123,75,0
223401040124,75,100
223401040125,75,100
223401040126,75,0
223401040127,75,0
223401040128,75,0
223401040129,75,0
223401040130,75,100
223401040131,75,0
223401040132,75,100
223401040133,75,0
223401040134,75,100
223401040135,75,0
223401040201,75,100
223401040202,75,0
223401040203,75,100
223401040204,75,100
223401040205,75,100
223401040206,75,100
223401040207,75,100
223401040208,75,0
223401040209,75,100
223401040210,75,0
223401040211,75,100
223401040212,75,0
223401040213,75,0
223401040214,75,100
223401040215,75,0
223401040216,75,0
223401040217,75,100
223401040218,75,100
223401040219,75,100
223401040220,75,100
223401040221,75,0
223401040222,75,100
223401040223,75,100
223401040224,75,100
223401040225,75,100
223401040226,75,0
223401040227,75,100
223401040228,75,0
223401040229,75,100
223401040230,75,100
223401040231,75,100
223401040232,75,100
223401040233,75,100
223401040234,75,100
223401040235,75,0
223401050101,75,0
223401050102,75,100
223401050103,75,100
223401050104,75,0
223401050105,75,0
223401050106,75,0
223401050107,75,100
223401050108,75,100
223401050109,75,100
223401050110,75,0
223401050111,75,100
223401050112,75,0
223401050113,75,0
223401050114,75,0
223401050115,75,0
223401050116,75,100
223401050117,75,100
223401050118,75,100
223401050119,75,100
223401050120,75,0
223401050121,75,100
223401050122,75,100
223401050123,75,100
223401050124,75,0
223401050125,75,100
223401050126,75,0
223401050127,75,0
223401050128,75,100
223401050129,75,100
223401050130,75,100
223401050131,75,0
223401050132,75,100
223401050134,75,0
223401050135,75,0
223401050201,75,100
223401050202,75,0
223401050203,75,100
223401050204,75,0
223401050205,75,100
223401050206,75,0
223401050207,75,100
223401050208,75,0
223401050209,75,100
223401050210,75,0
223401050211,75,0
223401050212,75,100
223401050213,75,100
223401050214,75,0
223401050215,75,100
223401050216,75,0
223401050217,75,0
223401050218,75,0
223401050219,75,100
223401050220,75,100
223401050221,75,100
223401050222,75,100
223401050223,75,0
223401050224,75,0
223401050225,75,0
223401050226,75,0
223401050227,75,100
223401050228,75,100
223401050229,75,0
223401050230,75,0
223401050231,75,100
223401050232,75,0
223401050233,75,0
223401050234,75,100
223401050235,75,0
223405010213,75,100
223406010708,75,100
223406010709,75,100
223407020133,75,100
223407020218,75,100
223408110202,75,100
223409010210,75,0
223411010109,75,0
223411010111,75,100
223411010232,75,100
223411020111,75,100
223411070102,75,100
223412010212,75,100
223423050108,75,0
223423050133,75,100
223428020104,75,100
223428020136,75,0
223428030201,75,0
223428060112,75,0
223428060201,75,0
223428060202,75,100
223428060218,75,100
183423050114,76,100
193401010122,76,0
203401050130,76,100
203406010614,76,100
203409010318,76,100
213401010106,76,100
213401040108,76,0
213401050132,76,0
213401050217,76,0
213401050227,76,100
213401050230,76,100
213412010226,76,100
213428030211,76,100
213428040133,76,0
213428040214,76,100
223401010101,76,100
223401010102,76,0
223401010103,76,0
223401010104,76,100
223401010105,76,100
223401010106,76,0
223401010107,76,100
223401010108,76,100
223401010109,76,0
223401010110,76,0
223401010112,76,0
223401010113,76,100
223401010114,76,100
223401010115,76,0
223401010116,76,0
223401010117,76,0
223401010118,76,100
223401010119,76,100
223401010120,76,0
223401010121,76,100
223401010122,76,0
223401010123,76,0
223401010124,76,100
223401010125,76,100
223401010126,76,0
223401010127,76,100
223401010128,76,0
223401010129,76,0
223401010130,76,0
223401010131,76,0
223401010132,76,0
223401010133,76,0
223401010134,76,0
223401010136,76,0
223401010137,76,100
223401010138,76,0
223401010140,76,0
223401010201,76,0
223401010202,76,100
223401010203,76,100
223401010204,76,0
223401010205,76,100
223401010206,76,100
223401010207,76,0
223401010208,76,0
223401010209,76,0
223401010210,76,100
223401010211,76,100
223401010212,76,0
223401010214,76,100
223401010215,76,0
223401010216,76,0
223401010217,76,0
223401010218,76,100
223401010219,76,0
223401010220,76,0
223401010221,76,0
223401010222,76,100
223401010223,76,100
223401010224,76,100
223401010225,76,100
223401010226,76,0
223401010227,76,0
223401010228,76,0
223401010229,76,100
223401010230,76,100
223401010231,76,0
223401010232,76,100
223401010233,76,0
223401010234,76,0
223401010235,76,0
223401010236,76,100
223401010237,76,0
223401010238,76,100
223401010301,76,100
223401010302,76,100
223401010303,76,100
223401010304,76,100
223401010305,76,100
223401010306,76,100
223401010307,76,100
223401010308,76,100
223401010310,76,100
223401010311,76,100
223401010312,76,100
223401010313,76,100
223401010314,76,100
223401010315,76,100
223401010316,76,100
223401010317,76,0
223401010318,76,0
223401010319,76,0
223401010320,76,100
223401010321,76,0
223401010322,76,0
223401010323,76,100
223401010324,76,100
223401010325,76,0
223401010326,76,0
223401010327,76,100
223401010328,76,100
223401010329,76,0
223401010330,76,100
223401010331,76,0
223401010332,76,100
223401010334,76,0
223401010335,76,100
223401010401,76,100
223401010402,76,100
223401010403,76,100
223401010404,76,100
223401010405,76,100
223401010406,76,0
223401010407,76,100
223401010408,76,100
223401010409,76,100
223401010410,76,100
223401010411,76,100
223401010412,76,100
223401010413,76,100
223401010414,76,0
223401010415,76,0
223401010416,76,0
223401010417,76,100
223401010418,76,100
223401010419,76,100
223401010420,76,100
223401010421,76,100
223401010422,76,0
223401010423,76,100
223401010424,76,100
223401010425,76,100
223401010426,76,100
223401010427,76,0
223401010428,76,100
223401010429,76,0
223401010430,76,100
223401010431,76,0
223401010432,76,0
223401010433,76,100
223401010434,76,0
223401010435,76,0
223401040101,76,100
223401040102,76,100
223401040103,76,0
223401040104,76,100
223401040105,76,100
223401040106,76,100
223401040107,76,0
223401040108,76,100
223401040109,76,0
223401040110,76,0
223401040111,76,100
223401040112,76,0
223401040113,76,0
223401040114,76,0
223401040115,76,100
223401040116,76,0
223401040117,76,0
223401040118,76,100
223401040119,76,0
223401040120,76,100
223401040121,76,100
223401040122,76,100
223401040123,76,0
223401040124,76,100
223401040125,76,100
223401040126,76,0
223401040127,76,0
223401040128,76,0
223401040129,76,0
223401040130,76,100
223401040131,76,0
223401040132,76,100
223401040133,76,0
223401040134,76,100
223401040135,76,0
223401040201,76,100
223401040202,76,0
223401040203,76,100
223401040204,76,100
223401040205,76,100
223401040206,76,100
223401040207,76,100
223401040208,76,0
223401040209,76,100
223401040210,76,0
223401040211,76,100
223401040212,76,0
223401040213,76,0
223401040214,76,100
223401040215,76,0
223401040216,76,0
223401040217,76,100
223401040218,76,100
223401040219,76,100
223401040220,76,100
223401040221,76,0
223401040222,76,100
223401040223,76,100
223401040224,76,100
223401040225,76,100
223401040226,76,0
223401040227,76,100
223401040228,76,0
223401040229,76,100
223401040230,76,100
223401040231,76,100
223401040232,76,100
223401040233,76,100
223401040234,76,100
223401040235,76,0
223401050101,76,0
223401050102,76,100
223401050103,76,100
223401050104,76,0
223401050105,76,0
223401050106,76,0
223401050107,76,100
223401050108,76,100
223401050109,76,100
223401050110,76,0
223401050111,76,100
223401050112,76,0
223401050113,76,0
223401050114,76,0
223401050115,76,0
223401050116,76,100
223401050117,76,100
223401050118,76,100
223401050119,76,100
223401050120,76,0
223401050121,76,100
223401050122,76,100
223401050123,76,100
223401050124,76,0
223401050125,76,100
223401050126,76,0
223401050127,76,0
223401050128,76,100
223401050129,76,100
223401050130,76,100
223401050131,76,0
223401050132,76,100
223401050134,76,0
223401050135,76,0
223401050201,76,100
223401050202,76,0
223401050203,76,100
223401050204,76,0
223401050205,76,100
223401050206,76,0
223401050207,76,100
223401050208,76,0
223401050209,76,100
223401050210,76,0
223401050211,76,0
223401050212,76,100
223401050213,76,100
223401050214,76,0
223401050215,76,100
223401050216,76,0
223401050217,76,0
223401050218,76,0
223401050219,76,100
223401050220,76,100
223401050221,76,100
223401050222,76,100
223401050223,76,0
223401050224,76,0
223401050225,76,0
223401050226,76,0
223401050227,76,100
223401050228,76,100
223401050229,76,0
223401050230,76,0
223401050231,76,100
223401050232,76,0
223401050233,76,0
223401050234,76,100
223401050235,76,0
223405010213,76,100
223406010708,76,100
223406010709,76,100
223407020133,76,100
223407020218,76,100
223408110202,76,100
223409010210,76,0
223411010109,76,0
223411010111,76,100
223411010232,76,100
223411020111,76,100
223411070102,76,100
223412010212,76,100
223423050108,76,0
223423050133,76,100
223428020104,76,100
223428020136,76,0
223428030201,76,0
223428060112,76,0
223428060201,76,0
223428060202,76,100
223428060218,76,100
183423050114,77,-1
193401010122,77,-1
203401050130,77,-1
203406010614,77,-1
203409010318,77,-1
213401010106,77,-1
213401040108,77,-1
213401050132,77,-1
213401050217,77,-1
213401050227,77,-1
213401050230,77,-1
213412010226,77,-1
213428030211,77,-1
213428040133,77,-1
213428040214,77,-1
223401010101,77,-1
223401010102,77,-1
223401010103,77,-1
223401010104,77,-1
223401010105,77,-1
223401010106,77,-1
223401010107,77,-1
223401010108,77,-1
223401010109,77,-1
223401010110,77,-1
223401010112,77,-1
223401010113,77,-1
223401010114,77,-1
223401010115,77,-1
223401010116,77,-1
223401010117,77,-1
223401010118,77,-1
223401010119,77,-1
223401010120,77,-1
223401010121,77,-1
223401010122,77,-1
223401010123,77,-1
223401010124,77,-1
223401010125,77,-1
223401010126,77,-1
223401010127,77,-1
223401010128,77,-1
223401010129,77,-1
223401010130,77,-1
223401010131,77,-1
223401010132,77,-1
223401010133,77,-1
223401010134,77,-1
223401010136,77,-1
223401010137,77,-1
223401010138,77,-1
223401010140,77,-1
223401010201,77,-1
223401010202,77,-1
223401010203,77,-1
223401010204,77,-1
223401010205,77,-1
223401010206,77,-1
223401010207,77,-1
223401010208,77,-1
223401010209,77,-1
223401010210,77,-1
223401010211,77,-1
223401010212,77,-1
223401010214,77,-1
223401010215,77,-1
223401010216,77,-1
223401010217,77,-1
223401010218,77,-1
223401010219,77,-1
223401010220,77,-1
223401010221,77,-1
223401010222,77,-1
223401010223,77,-1
223401010224,77,-1
223401010225,77,-1
223401010226,77,-1
223401010227,77,-1
223401010228,77,-1
223401010229,77,-1
223401010230,77,-1
223401010231,77,-1
223401010232,77,-1
223401010233,77,-1
223401010234,77,-1
223401010235,77,-1
223401010236,77,-1
223401010237,77,-1
223401010238,77,-1
223401010301,77,-1
223401010302,77,-1
223401010303,77,-1
223401010304,77,-1
223401010305,77,-1
223401010306,77,-1
223401010307,77,-1
223401010308,77,-1
223401010310,77,-1
223401010311,77,-1
223401010312,77,-1
223401010313,77,-1
223401010314,77,-1
223401010315,77,-1
223401010316,77,-1
223401010317,77,-1
223401010318,77,-1
223401010319,77,-1
223401010320,77,-1
223401010321,77,-1
223401010322,77,-1
223401010323,77,-1
223401010324,77,-1
223401010325,77,-1
223401010326,77,-1
223401010327,77,-1
223401010328,77,-1
223401010329,77,-1
223401010330,77,-1
223401010331,77,-1
223401010332,77,-1
223401010334,77,-1
223401010335,77,-1
223401010401,77,-1
223401010402,77,-1
223401010403,77,-1
223401010404,77,-1
223401010405,77,-1
223401010406,77,-1
223401010407,77,-1
223401010408,77,-1
223401010409,77,-1
223401010410,77,-1
223401010411,77,-1
223401010412,77,-1
223401010413,77,-1
223401010414,77,-1
223401010415,77,-1
223401010416,77,-1
223401010417,77,-1
223401010418,77,-1
223401010419,77,-1
223401010420,77,-1
223401010421,77,-1
223401010422,77,-1
223401010423,77,-1
223401010424,77,-1
223401010425,77,-1
223401010426,77,-1
223401010427,77,-1
223401010428,77,-1
223401010429,77,-1
223401010430,77,-1
223401010431,77,-1
223401010432,77,-1
223401010433,77,-1
223401010434,77,-1
223401010435,77,-1
223401040101,77,-1
223401040102,77,-1
223401040103,77,-1
223401040104,77,-1
223401040105,77,-1
223401040106,77,-1
223401040107,77,-1
223401040108,77,-1
223401040109,77,-1
223401040110,77,-1
223401040111,77,-1
223401040112,77,-1
223401040113,77,-1
223401040114,77,-1
223401040115,77,-1
223401040116,77,-1
223401040117,77,-1
223401040118,77,-1
223401040119,77,-1
223401040120,77,-1
223401040121,77,-1
223401040122,77,-1
223401040123,77,-1
223401040124,77,-1
223401040125,77,-1
223401040126,77,-1
223401040127,77,-1
223401040128,77,-1
223401040129,77,-1
223401040130,77,-1
223401040131,77,-1
223401040132,77,-1
223401040133,77,-1
223401040134,77,-1
223401040135,77,-1
223401040201,77,-1
223401040202,77,-1
223401040203,77,-1
223401040204,77,-1
223401040205,77,-1
223401040206,77,-1
223401040207,77,-1
223401040208,77,-1
223401040209,77,-1
223401040210,77,-1
223401040211,77,-1
223401040212,77,-1
223401040213,77,-1
223401040214,77,-1
223401040215,77,-1
223401040216,77,-1
223401040217,77,-1
223401040218,77,-1
223401040219,77,-1
223401040220,77,-1
223401040221,77,-1
223401040222,77,-1
223401040223,77,-1
223401040224,77,-1
223401040225,77,-1
223401040226,77,-1
223401040227,77,-1
223401040228,77,-1
223401040229,77,-1
223401040230,77,-1
223401040231,77,-1
223401040232,77,-1
223401040233,77,-1
223401040234,77,-1
223401040235,77,-1
223401050101,77,-1
223401050102,77,-1
223401050103,77,-1
223401050104,77,-1
223401050105,77,-1
223401050106,77,-1
223401050107,77,-1
223401050108,77,-1
223401050109,77,-1
223401050110,77,-1
223401050111,77,-1
223401050112,77,-1
223401050113,77,-1
223401050114,77,-1
223401050115,77,-1
223401050116,77,-1
223401050117,77,-1
223401050118,77,-1
223401050119,77,-1
223401050120,77,-1
223401050121,77,-1
223401050122,77,-1
223401050123,77,-1
223401050124,77,-1
223401050125,77,-1
